MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20050927,25011,Franklin County,MA,0.00,100.00,0.00,0.00,0.00,0.00,2005-09-27,2005-10-03,1
20050920,25011,Franklin County,MA,0.00,100.00,0.00,0.00,0.00,0.00,2005-09-20,2005-09-26,1
20050913,25011,Franklin County,MA,0.00,100.00,0.00,0.00,0.00,0.00,2005-09-13,2005-09-19,1
20050906,25011,Franklin County,MA,18.13,81.87,0.00,0.00,0.00,0.00,2005-09-06,2005-09-12,1
20050830,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2005-08-30,2005-09-05,1
20050823,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2005-08-23,2005-08-29,1
20050816,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2005-08-16,2005-08-22,1
20050809,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2005-08-09,2005-08-15,1
20050802,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2005-08-02,2005-08-08,1
20050726,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2005-07-26,2005-08-01,1
20050719,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2005-07-19,2005-07-25,1
20050712,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2005-07-12,2005-07-18,1
20050705,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2005-07-05,2005-07-11,1
20050628,25011,Franklin County,MA,88.95,11.05,0.00,0.00,0.00,0.00,2005-06-28,2005-07-04,1
20050621,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2005-06-21,2005-06-27,1
20050614,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2005-06-14,2005-06-20,1
20050607,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2005-06-07,2005-06-13,1
20050531,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2005-05-31,2005-06-06,1
20050524,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2005-05-24,2005-05-30,1
20050517,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2005-05-17,2005-05-23,1
20050510,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2005-05-10,2005-05-16,1
20050503,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2005-05-03,2005-05-09,1
20050426,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2005-04-26,2005-05-02,1
20050419,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2005-04-19,2005-04-25,1
20050412,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2005-04-12,2005-04-18,1
20050405,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2005-04-05,2005-04-11,1
20050329,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2005-03-29,2005-04-04,1
20050322,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2005-03-22,2005-03-28,1
20050315,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2005-03-15,2005-03-21,1
20050308,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2005-03-08,2005-03-14,1
20050301,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2005-03-01,2005-03-07,1
20050222,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2005-02-22,2005-02-28,1
20050215,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2005-02-15,2005-02-21,1
20050208,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2005-02-08,2005-02-14,1
20050201,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2005-02-01,2005-02-07,1
20050125,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2005-01-25,2005-01-31,1
20050118,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2005-01-18,2005-01-24,1
20050111,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2005-01-11,2005-01-17,1
20050104,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2005-01-04,2005-01-10,1
20041228,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-12-28,2005-01-03,1
20041221,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-12-21,2004-12-27,1
20041214,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-12-14,2004-12-20,1
20041207,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-12-07,2004-12-13,1
20041130,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-11-30,2004-12-06,1
20041123,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-11-23,2004-11-29,1
20041116,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-11-16,2004-11-22,1
20041109,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-11-09,2004-11-15,1
20041102,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-11-02,2004-11-08,1
20041026,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-10-26,2004-11-01,1
20041019,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-10-19,2004-10-25,1
20041012,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-10-12,2004-10-18,1
20041005,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-10-05,2004-10-11,1
20040928,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-09-28,2004-10-04,1
20040921,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-09-21,2004-09-27,1
20040914,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-09-14,2004-09-20,1
20040907,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-09-07,2004-09-13,1
20040831,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-08-31,2004-09-06,1
20040824,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-08-24,2004-08-30,1
20040817,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-08-17,2004-08-23,1
20040810,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-08-10,2004-08-16,1
20040803,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-08-03,2004-08-09,1
20040727,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-07-27,2004-08-02,1
20040720,25011,Franklin County,MA,99.56,0.44,0.00,0.00,0.00,0.00,2004-07-20,2004-07-26,1
20040713,25011,Franklin County,MA,99.56,0.44,0.00,0.00,0.00,0.00,2004-07-13,2004-07-19,1
20040706,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-07-06,2004-07-12,1
20040629,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-06-29,2004-07-05,1
20040622,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-06-22,2004-06-28,1
20040615,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-06-15,2004-06-21,1
20040608,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-06-08,2004-06-14,1
20040601,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-06-01,2004-06-07,1
20040525,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-05-25,2004-05-31,1
20040518,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-05-18,2004-05-24,1
20040511,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-05-11,2004-05-17,1
20040504,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-05-04,2004-05-10,1
20040427,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-04-27,2004-05-03,1
20040420,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-04-20,2004-04-26,1
20040413,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-04-13,2004-04-19,1
20040406,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-04-06,2004-04-12,1
20040330,25011,Franklin County,MA,15.71,84.29,0.00,0.00,0.00,0.00,2004-03-30,2004-04-05,1
20040323,25011,Franklin County,MA,15.71,84.29,0.00,0.00,0.00,0.00,2004-03-23,2004-03-29,1
20040316,25011,Franklin County,MA,14.63,85.37,0.00,0.00,0.00,0.00,2004-03-16,2004-03-22,1
20040309,25011,Franklin County,MA,14.63,85.37,0.00,0.00,0.00,0.00,2004-03-09,2004-03-15,1
20040302,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-03-02,2004-03-08,1
20040224,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-02-24,2004-03-01,1
20040217,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-02-17,2004-02-23,1
20040210,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-02-10,2004-02-16,1
20040203,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-02-03,2004-02-09,1
20040127,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-01-27,2004-02-02,1
20040120,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-01-20,2004-01-26,1
20040113,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-01-13,2004-01-19,1
20040106,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2004-01-06,2004-01-12,1
20031230,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-12-30,2004-01-05,1
20031223,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-12-23,2003-12-29,1
20031216,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-12-16,2003-12-22,1
20031209,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-12-09,2003-12-15,1
20031202,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-12-02,2003-12-08,1
20031125,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-11-25,2003-12-01,1
20031118,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-11-18,2003-11-24,1
20031111,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-11-11,2003-11-17,1
20031104,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-11-04,2003-11-10,1
20031028,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-10-28,2003-11-03,1
20031021,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-10-21,2003-10-27,1
20031014,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-10-14,2003-10-20,1
20031007,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-10-07,2003-10-13,1
20030930,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-09-30,2003-10-06,1
20030923,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-09-23,2003-09-29,1
20030916,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-09-16,2003-09-22,1
20030909,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-09-09,2003-09-15,1
20030902,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-09-02,2003-09-08,1
20030826,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-08-26,2003-09-01,1
20030819,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-08-19,2003-08-25,1
20030812,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-08-12,2003-08-18,1
20030805,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-08-05,2003-08-11,1
20030729,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-07-29,2003-08-04,1
20030722,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-07-22,2003-07-28,1
20030715,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-07-15,2003-07-21,1
20030708,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-07-08,2003-07-14,1
20030701,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-07-01,2003-07-07,1
20030624,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-06-24,2003-06-30,1
20030617,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-06-17,2003-06-23,1
20030610,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-06-10,2003-06-16,1
20030603,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-06-03,2003-06-09,1
20030527,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-05-27,2003-06-02,1
20030520,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-05-20,2003-05-26,1
20030513,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-05-13,2003-05-19,1
20030506,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-05-06,2003-05-12,1
20030429,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-04-29,2003-05-05,1
20030422,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-04-22,2003-04-28,1
20030415,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-04-15,2003-04-21,1
20030408,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-04-08,2003-04-14,1
20030401,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-04-01,2003-04-07,1
20030325,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-03-25,2003-03-31,1
20030318,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-03-18,2003-03-24,1
20030311,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-03-11,2003-03-17,1
20030304,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-03-04,2003-03-10,1
20030225,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-02-25,2003-03-03,1
20030218,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-02-18,2003-02-24,1
20030211,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-02-11,2003-02-17,1
20030204,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-02-04,2003-02-10,1
20030128,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-01-28,2003-02-03,1
20030121,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-01-21,2003-01-27,1
20030114,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-01-14,2003-01-20,1
20030107,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2003-01-07,2003-01-13,1
20021231,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021224,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021217,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-17,2002-12-23,1
20021210,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-10,2002-12-16,1
20021203,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-03,2002-12-09,1
20021126,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2002-11-26,2002-12-02,1
20021119,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2002-11-19,2002-11-25,1
20021112,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2002-11-12,2002-11-18,1
20021105,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2002-11-05,2002-11-11,1
20021029,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2002-10-29,2002-11-04,1
20021022,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2002-10-22,2002-10-28,1
20021015,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2002-10-15,2002-10-21,1
20021008,25011,Franklin County,MA,0.00,100.00,0.00,0.00,0.00,0.00,2002-10-08,2002-10-14,1
20021001,25011,Franklin County,MA,0.00,100.00,0.00,0.00,0.00,0.00,2002-10-01,2002-10-07,1
20020924,25011,Franklin County,MA,0.00,100.00,0.00,0.00,0.00,0.00,2002-09-24,2002-09-30,1
20020917,25011,Franklin County,MA,0.00,100.00,0.00,0.00,0.00,0.00,2002-09-17,2002-09-23,1
20020910,25011,Franklin County,MA,0.00,100.00,3.65,0.00,0.00,0.00,2002-09-10,2002-09-16,1
20020903,25011,Franklin County,MA,0.00,100.00,0.00,0.00,0.00,0.00,2002-09-03,2002-09-09,1
20020827,25011,Franklin County,MA,0.00,100.00,0.00,0.00,0.00,0.00,2002-08-27,2002-09-02,1
20020820,25011,Franklin County,MA,0.00,100.00,0.00,0.00,0.00,0.00,2002-08-20,2002-08-26,1
20020813,25011,Franklin County,MA,0.00,100.00,0.00,0.00,0.00,0.00,2002-08-13,2002-08-19,1
20020806,25011,Franklin County,MA,0.00,100.00,0.00,0.00,0.00,0.00,2002-08-06,2002-08-12,1
20020730,25011,Franklin County,MA,0.00,100.00,0.00,0.00,0.00,0.00,2002-07-30,2002-08-05,1
20020723,25011,Franklin County,MA,0.00,100.00,0.00,0.00,0.00,0.00,2002-07-23,2002-07-29,1
20020716,25011,Franklin County,MA,0.00,100.00,0.00,0.00,0.00,0.00,2002-07-16,2002-07-22,1
20020709,25011,Franklin County,MA,0.00,100.00,0.00,0.00,0.00,0.00,2002-07-09,2002-07-15,1
20020702,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2002-07-02,2002-07-08,1
20020625,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2002-06-25,2002-07-01,1
20020618,25011,Franklin County,MA,99.87,0.13,0.00,0.00,0.00,0.00,2002-06-18,2002-06-24,1
20020611,25011,Franklin County,MA,57.59,42.41,0.00,0.00,0.00,0.00,2002-06-11,2002-06-17,1
20020604,25011,Franklin County,MA,58.29,41.71,0.00,0.00,0.00,0.00,2002-06-04,2002-06-10,1
20020528,25011,Franklin County,MA,30.72,69.28,0.00,0.00,0.00,0.00,2002-05-28,2002-06-03,1
20020521,25011,Franklin County,MA,12.57,87.43,0.00,0.00,0.00,0.00,2002-05-21,2002-05-27,1
20020514,25011,Franklin County,MA,0.00,100.00,56.23,0.00,0.00,0.00,2002-05-14,2002-05-20,1
20020507,25011,Franklin County,MA,0.00,100.00,96.64,37.48,0.00,0.00,2002-05-07,2002-05-13,1
20020430,25011,Franklin County,MA,0.00,100.00,100.00,33.30,0.00,0.00,2002-04-30,2002-05-06,1
20020423,25011,Franklin County,MA,0.00,100.00,100.00,42.54,0.00,0.00,2002-04-23,2002-04-29,1
20020416,25011,Franklin County,MA,0.00,100.00,99.59,49.70,0.00,0.00,2002-04-16,2002-04-22,1
20020409,25011,Franklin County,MA,0.00,100.00,100.00,84.62,0.00,0.00,2002-04-09,2002-04-15,1
20020402,25011,Franklin County,MA,0.00,100.00,100.00,77.58,0.00,0.00,2002-04-02,2002-04-08,1
20020326,25011,Franklin County,MA,0.00,100.00,100.00,100.00,0.00,0.00,2002-03-26,2002-04-01,1
20020319,25011,Franklin County,MA,0.00,100.00,100.00,100.00,0.00,0.00,2002-03-19,2002-03-25,1
20020312,25011,Franklin County,MA,0.00,100.00,100.00,98.40,0.00,0.00,2002-03-12,2002-03-18,1
20020305,25011,Franklin County,MA,0.00,100.00,100.00,100.00,0.00,0.00,2002-03-05,2002-03-11,1
20020226,25011,Franklin County,MA,0.00,100.00,100.00,100.00,0.00,0.00,2002-02-26,2002-03-04,1
20020219,25011,Franklin County,MA,0.00,100.00,100.00,70.23,0.00,0.00,2002-02-19,2002-02-25,1
20020212,25011,Franklin County,MA,0.00,100.00,100.00,57.52,0.00,0.00,2002-02-12,2002-02-18,1
20020205,25011,Franklin County,MA,0.00,100.00,100.00,63.76,0.00,0.00,2002-02-05,2002-02-11,1
20020129,25011,Franklin County,MA,0.00,100.00,100.00,60.63,0.00,0.00,2002-01-29,2002-02-04,1
20020122,25011,Franklin County,MA,0.00,100.00,100.00,46.56,0.00,0.00,2002-01-22,2002-01-28,1
20020115,25011,Franklin County,MA,0.00,100.00,100.00,53.60,0.00,0.00,2002-01-15,2002-01-21,1
20020108,25011,Franklin County,MA,0.00,100.00,100.00,47.14,0.00,0.00,2002-01-08,2002-01-14,1
20020101,25011,Franklin County,MA,0.00,100.00,100.00,0.51,0.00,0.00,2002-01-01,2002-01-07,1
20011225,25011,Franklin County,MA,0.00,100.00,100.00,0.00,0.00,0.00,2001-12-25,2001-12-31,1
20011218,25011,Franklin County,MA,0.00,100.00,100.00,0.00,0.00,0.00,2001-12-18,2001-12-24,1
20011211,25011,Franklin County,MA,0.00,100.00,100.00,21.14,0.00,0.00,2001-12-11,2001-12-17,1
20011204,25011,Franklin County,MA,0.00,100.00,100.00,21.13,0.00,0.00,2001-12-04,2001-12-10,1
20011127,25011,Franklin County,MA,0.00,100.00,100.00,21.13,0.00,0.00,2001-11-27,2001-12-03,1
20011120,25011,Franklin County,MA,0.00,100.00,100.00,21.13,0.00,0.00,2001-11-20,2001-11-26,1
20011113,25011,Franklin County,MA,0.00,100.00,100.00,21.15,0.00,0.00,2001-11-13,2001-11-19,1
20011106,25011,Franklin County,MA,0.00,100.00,100.00,21.15,0.00,0.00,2001-11-06,2001-11-12,1
20011030,25011,Franklin County,MA,0.00,100.00,0.00,0.00,0.00,0.00,2001-10-30,2001-11-05,1
20011023,25011,Franklin County,MA,0.00,100.00,0.00,0.00,0.00,0.00,2001-10-23,2001-10-29,1
20011016,25011,Franklin County,MA,70.01,29.99,0.00,0.00,0.00,0.00,2001-10-16,2001-10-22,1
20011009,25011,Franklin County,MA,31.30,68.70,0.00,0.00,0.00,0.00,2001-10-09,2001-10-15,1
20011002,25011,Franklin County,MA,67.48,32.52,0.00,0.00,0.00,0.00,2001-10-02,2001-10-08,1
20010925,25011,Franklin County,MA,0.00,100.00,61.23,0.00,0.00,0.00,2001-09-25,2001-10-01,1
20010918,25011,Franklin County,MA,0.00,100.00,86.22,0.00,0.00,0.00,2001-09-18,2001-09-24,1
20010911,25011,Franklin County,MA,0.00,100.00,86.22,0.00,0.00,0.00,2001-09-11,2001-09-17,1
20010904,25011,Franklin County,MA,0.00,100.00,0.00,0.00,0.00,0.00,2001-09-04,2001-09-10,1
20010828,25011,Franklin County,MA,0.00,100.00,90.01,0.00,0.00,0.00,2001-08-28,2001-09-03,1
20010821,25011,Franklin County,MA,0.00,100.00,0.00,0.00,0.00,0.00,2001-08-21,2001-08-27,1
20010814,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2001-08-14,2001-08-20,1
20010807,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2001-08-07,2001-08-13,1
20010731,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2001-07-31,2001-08-06,1
20010724,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2001-07-24,2001-07-30,1
20010717,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2001-07-17,2001-07-23,1
20010710,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2001-07-10,2001-07-16,1
20010703,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2001-07-03,2001-07-09,1
20010626,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2001-06-26,2001-07-02,1
20010619,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2001-06-19,2001-06-25,1
20010612,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2001-06-12,2001-06-18,1
20010605,25011,Franklin County,MA,100.00,0.00,0.00,0.00,0.00,0.00,2001-06-05,2001-06-11,1
20010529,25011,Franklin County,MA,0.00,100.00,0.00,0.00,0.00,0.00,2001-05-29,2001-06-04,1
20010522,25011,Franklin County,MA,0.00,100.00,100.00,0.00,0.00,0.00,2001-05-22,2001-05-28,1
20010515,25011,Franklin County,MA,0.00,100.00,0.00,0.00,0.00,0.00,2001-05-15,2001-05-21,1
20010508,25011,Franklin County,MA,0.00,100.00,0.00,0.00,0.00,0.00,2001-05-08,2001-05-14,1
20260505,25013,Hampden County,MA,0.00,100.00,15.32,0.00,0.00,0.00,2026-05-05,2026-05-11,1
20260428,25013,Hampden County,MA,0.00,100.00,15.32,0.00,0.00,0.00,2026-04-28,2026-05-04,1
20260421,25013,Hampden County,MA,3.65,96.35,0.00,0.00,0.00,0.00,2026-04-21,2026-04-27,1
20260414,25013,Hampden County,MA,4.12,95.88,0.00,0.00,0.00,0.00,2026-04-14,2026-04-20,1
20260407,25013,Hampden County,MA,3.65,96.35,0.00,0.00,0.00,0.00,2026-04-07,2026-04-13,1
20260331,25013,Hampden County,MA,3.65,96.35,0.00,0.00,0.00,0.00,2026-03-31,2026-04-06,1
20260324,25013,Hampden County,MA,3.65,96.35,0.00,0.00,0.00,0.00,2026-03-24,2026-03-30,1
20260317,25013,Hampden County,MA,0.00,100.00,0.28,0.00,0.00,0.00,2026-03-17,2026-03-23,1
20260310,25013,Hampden County,MA,0.00,100.00,4.01,0.00,0.00,0.00,2026-03-10,2026-03-16,1
20260303,25013,Hampden County,MA,0.00,100.00,4.01,0.00,0.00,0.00,2026-03-03,2026-03-09,1
20260224,25013,Hampden County,MA,0.00,100.00,4.01,0.00,0.00,0.00,2026-02-24,2026-03-02,1
20260217,25013,Hampden County,MA,0.00,100.00,4.01,0.00,0.00,0.00,2026-02-17,2026-02-23,1
20260210,25013,Hampden County,MA,4.51,95.49,0.00,0.00,0.00,0.00,2026-02-10,2026-02-16,1
20260203,25013,Hampden County,MA,24.10,75.90,0.00,0.00,0.00,0.00,2026-02-03,2026-02-09,1
20260127,25013,Hampden County,MA,24.10,75.90,0.00,0.00,0.00,0.00,2026-01-27,2026-02-02,1
